fileName,startTime,endTime,fileLength,fileSize,deltaTime
s20766-2790-04-19-20-53n.hea.csv,20:53:57 19/04/2790,08:27:57 21/04/2790,2135,244,101
s20794-2882-09-10-12-02n.hea.csv,12:02:18 10/09/2882,17:56:18 11/09/2882,1795,204,70
s20794-2882-09-12-06-33n.hea.csv,06:33:04 12/09/2882,07:51:04 15/09/2882,4399,488,2621
s20794-2882-09-15-11-56n.hea.csv,11:56:04 15/09/2882,20:22:04 15/09/2882,507,56,7264
s20795-2536-09-17-00-09n.hea.csv,00:09:26 17/09/2536,14:00:26 26/09/2536,13792,1564,87
s20846-2570-04-23-10-07n.hea.csv,10:07:17 23/04/2570,00:55:17 26/04/2570,3769,456,-3726
s20846-2570-04-26-04-39n.hea.csv,04:39:17 26/04/2570,13:06:17 08/05/2570,17788,2176,266
s20856-2916-09-08-19-03n.hea.csv,19:03:30 08/09/2916,02:13:30 09/09/2916,431,68,49
s20856-2916-09-09-03-55n.hea.csv,03:55:30 09/09/2916,00:36:30 10/09/2916,1242,196,581
s20856-2916-09-10-04-25n.hea.csv,04:25:30 10/09/2916,04:57:30 10/09/2916,33,8,2051
s20860-3496-02-28-14-14n.hea.csv,14:14:34 28/02/3496,14:01:34 02/03/3496,4308,712,170
s20922-3173-01-04-12-29n.hea.csv,12:29:31 04/01/3173,12:43:31 04/01/3173,15,4,-7
s20922-3173-01-04-15-06n.hea.csv,15:06:31 04/01/3173,15:41:31 05/01/3173,1476,244,150
s20929-2900-02-20-10-26n.hea.csv,10:26:41 20/02/2900,11:28:41 21/02/2900,1503,264,-1792
s20929-2900-02-21-16-15n.hea.csv,16:15:41 21/02/2900,08:45:41 25/02/2900,5311,952,-3
s20929-2900-03-01-09-04n.hea.csv,09:04:41 01/03/2900,09:24:41 01/03/2900,21,4,11086
s20929-2900-08-16-18-19n.hea.csv,18:19:00 16/08/2900,11:13:00 19/08/2900,3895,656,253561
s20929-2900-08-27-17-06n.hea.csv,17:06:00 27/08/2900,14:09:00 31/08/2900,5584,628,269328
s20936-2733-06-24-13-36n.hea.csv,13:36:58 24/06/2733,13:56:58 25/06/2733,1461,176,209
s20936-2733-06-25-16-52n.hea.csv,16:52:58 25/06/2733,21:43:58 25/06/2733,292,36,1845
s20936-2733-06-25-23-25n.hea.csv,23:25:58 25/06/2733,20:37:58 26/06/2733,1273,156,2238
s20936-2733-06-26-22-15n.hea.csv,22:15:58 26/06/2733,13:33:58 27/06/2733,919,104,3608
s20936-2733-06-27-15-21n.hea.csv,15:21:58 27/06/2733,00:33:58 04/07/2733,9193,1012,4634
s20936-2733-07-04-09-11n.hea.csv,09:11:58 04/07/2733,09:50:58 04/07/2733,40,8,14344
s20984-3178-09-21-16-46n.hea.csv,16:46:11 21/09/3178,21:23:11 22/09/3178,1718,276,140
s20984-3178-09-22-22-39n.hea.csv,22:39:11 22/09/3178,11:19:11 26/09/3178,5081,772,1933
s20986-2619-08-19-17-06n.hea.csv,17:06:25 19/08/2619,12:51:25 22/08/2619,4066,504,195
s20986-2619-08-22-14-44n.hea.csv,14:44:25 22/08/2619,16:53:25 23/08/2619,1570,188,4373
s21011-2890-09-18-20-32n.hea.csv,20:32:00 18/09/2890,01:11:00 19/09/2890,280,44,47
s21011-2890-09-19-02-19n.hea.csv,02:19:00 19/09/2890,14:05:00 19/09/2890,707,108,394
s21011-2890-09-19-15-19n.hea.csv,15:19:00 19/09/2890,00:29:00 20/09/2890,551,80,1174
s21030-3174-10-13-13-22n.hea.csv,13:22:58 13/10/3174,12:13:58 15/10/3174,2812,256,85
s21030-3174-10-15-13-48n.hea.csv,13:48:58 15/10/3174,12:59:58 18/10/3174,4272,384,2991
s21048-2560-08-29-12-59n.hea.csv,12:59:00 29/08/2560,14:36:00 04/09/2560,8738,1088,10025
s21048-2560-09-04-15-53n.hea.csv,15:53:00 04/09/2560,10:21:00 09/09/2560,6869,856,18839
s21050-3273-03-19-20-25n.hea.csv,20:25:23 19/03/3273,10:46:23 22/03/3273,3742,404,-4681
s21050-3273-03-22-13-00n.hea.csv,13:00:23 22/03/3273,17:39:23 22/03/3273,280,32,-806
s21050-3273-03-22-19-46n.hea.csv,19:46:23 22/03/3273,21:22:23 22/03/3273,97,12,-400
s21050-3273-03-23-02-28n.hea.csv,02:28:23 23/03/3273,10:01:23 28/03/3273,7654,860,2
s21071-3138-05-28-12-57n.hea.csv,12:57:22 28/05/3138,14:34:22 28/05/3138,98,20,501
s21071-3138-05-28-16-17n.hea.csv,16:17:22 28/05/3138,23:47:22 29/05/3138,1891,312,701
s21088-3379-02-23-16-42n.hea.csv,16:42:37 23/02/3379,21:51:37 23/02/3379,310,40,356
s21088-3379-02-24-00-00n.hea.csv,00:00:37 24/02/3379,17:30:37 25/02/3379,2491,312,794
s21088-3379-02-25-19-26n.hea.csv,19:26:37 25/02/3379,17:26:37 26/02/3379,1321,168,3400
s21088-3379-02-26-19-28n.hea.csv,19:28:37 26/02/3379,20:55:37 28/02/3379,2968,368,4842
s21108-3442-08-19-14-30n.hea.csv,14:30:13 19/08/3442,17:40:13 23/08/3442,5951,844,123
s21138-2725-04-04-10-41n.hea.csv,10:41:58 04/04/2725,11:42:58 06/04/2725,2942,324,299366
s21147-3030-10-12-22-48n.hea.csv,22:48:08 12/10/3030,22:48:08 12/10/3030,1,4,57
s21147-3030-10-13-00-06n.hea.csv,00:06:08 13/10/3030,00:03:08 14/10/3030,1438,164,135
s21152-2748-05-19-08-58n.hea.csv,08:58:08 19/05/2748,19:12:08 20/05/2748,2055,232,95
s21152-2748-05-20-18-45n.hea.csv,18:45:01 20/05/2748,09:24:01 22/05/2748,2320,392,2122
s21152-2748-05-22-11-18n.hea.csv,11:18:01 22/05/2748,14:57:01 24/05/2748,3100,520,4555
s21156-3500-01-02-15-59n.hea.csv,15:59:04 02/01/3500,01:35:04 05/01/3500,3457,388,754564
s21156-3500-01-05-02-39n.hea.csv,02:39:04 05/01/3500,03:19:04 05/01/3500,41,8,758084
s21161-2663-05-26-15-20n.hea.csv,15:20:54 26/05/2663,17:23:54 27/05/2663,1564,264,258
s21162-3347-09-06-18-47n.hea.csv,18:47:57 06/09/3347,21:29:57 11/09/3347,7363,1316,3463
s21187-2642-09-15-13-16n.hea.csv,13:16:25 15/09/2642,12:59:25 23/09/2642,11504,1296,7113
s21187-2642-09-23-13-11n.hea.csv,13:11:56 23/09/2642,16:56:56 29/09/2642,8866,992,18628
s21219-2720-07-01-16-09n.hea.csv,16:09:13 01/07/2720,10:12:13 09/07/2720,11164,1980,294
s21219-2720-07-09-12-43n.hea.csv,12:43:13 09/07/2720,16:19:13 15/07/2720,8857,1588,11608
s21219-2720-07-15-18-07n.hea.csv,18:07:13 15/07/2720,15:23:13 21/07/2720,8477,1520,20572
s21219-2720-07-21-17-25n.hea.csv,17:25:13 21/07/2720,22:39:13 27/07/2720,8955,1596,29170
s21258-3068-09-24-14-42n.hea.csv,14:42:13 24/09/3068,09:55:13 25/09/3068,1154,132,1609
s21258-3068-09-25-15-16n.hea.csv,15:16:13 25/09/3068,15:25:13 25/09/3068,10,4,3083
s21265-3201-06-02-16-06n.hea.csv,16:06:10 02/06/3201,23:45:10 03/06/3201,1900,236,77
s21265-3201-06-08-12-21n.hea.csv,12:21:15 08/06/3201,20:21:15 12/06/3201,6241,780,8492
s21270-3316-08-30-19-33n.hea.csv,19:33:23 30/08/3316,05:54:23 31/08/3316,622,100,111
s21271-3305-08-05-13-57n.hea.csv,13:57:02 05/08/3305,15:26:02 17/08/3305,17370,2944,168
s21271-3305-08-20-00-13n.hea.csv,00:13:38 20/08/3305,16:20:38 20/08/3305,968,164,20944
s21271-3305-08-20-18-06n.hea.csv,18:06:38 20/08/3305,15:59:38 24/08/3305,5634,948,22017
s21305-3212-10-23-15-59n.hea.csv,15:59:15 23/10/3212,22:42:15 23/10/3212,404,52,1123
s21305-3212-10-24-00-04n.hea.csv,00:04:15 24/10/3212,12:42:15 26/10/3212,3639,452,1608
s21305-3212-10-26-14-43n.hea.csv,14:43:15 26/10/3212,11:57:15 27/10/3212,1275,156,5367
s21317-2637-06-07-14-15n.hea.csv,14:15:24 07/06/2637,11:06:24 08/06/2637,1252,168,125
s21321-3261-10-19-14-25n.hea.csv,14:25:48 19/10/3261,12:06:48 21/10/3261,2742,452,123
s21321-3261-10-21-15-02n.hea.csv,15:02:48 21/10/3261,15:39:48 21/10/3261,38,8,3040
s21321-3261-11-24-12-33n.hea.csv,12:33:35 24/11/3261,19:53:35 25/11/3261,1881,236,51851
s21321-3261-11-25-21-04n.hea.csv,21:04:35 25/11/3261,18:11:35 29/11/3261,5588,692,53802
s21321-3261-11-29-20-03n.hea.csv,20:03:35 29/11/3261,17:09:35 03/12/3261,5587,680,59501
s21321-3261-12-03-19-01n.hea.csv,19:01:35 03/12/3261,19:31:35 03/12/3261,31,8,65199
s21328-2543-11-07-16-14n.hea.csv,16:14:00 07/11/2543,10:02:00 08/11/2543,1069,120,179
s21328-2543-11-08-10-10n.hea.csv,10:10:00 08/11/2543,18:37:00 08/11/2543,508,60,1255
s21349-2872-09-22-13-13n.hea.csv,13:13:55 22/09/2872,18:22:55 25/09/2872,4630,556,1474
s21419-3163-02-15-22-55n.hea.csv,22:55:33 15/02/3163,14:17:33 19/02/3163,5243,588,-4
s21438-3006-11-11-13-40n.hea.csv,13:40:11 11/11/3006,19:19:11 14/11/3006,4660,580,1217
s21438-3006-11-13-06-20n.hea.csv,06:20:02 13/11/3006,12:44:02 13/11/3006,385,60,3657
s21438-3006-11-13-14-21n.hea.csv,14:21:02 13/11/3006,11:38:02 14/11/3006,1278,196,4138
s21438-3006-11-14-13-43n.hea.csv,13:43:02 14/11/3006,09:40:02 20/11/3006,8398,1312,5540
s21481-3330-08-29-22-02n.hea.csv,22:02:59 29/08/3330,18:37:59 31/08/3330,2676,296,119
s21483-3415-02-02-00-21n.hea.csv,00:21:39 02/02/3415,00:25:39 02/02/3415,5,4,-577
s21483-3415-02-02-12-15n.hea.csv,12:15:39 02/02/3415,18:04:39 05/02/3415,4670,772,137
s21484-2591-05-13-07-38n.hea.csv,07:38:27 13/05/2591,14:31:27 18/05/2591,7614,840,8994
s21484-2591-05-18-19-34n.hea.csv,19:34:27 18/05/2591,23:07:27 18/05/2591,214,24,16910
s21504-3187-01-23-16-14n.hea.csv,16:14:57 23/01/3187,10:42:57 26/01/3187,3989,440,70
s21507-2744-03-02-12-57n.hea.csv,12:57:12 02/03/2744,10:02:12 03/03/2744,1266,184,-8944
s21507-2744-03-03-11-04n.hea.csv,11:04:12 03/03/2744,15:59:12 08/03/2744,7496,1084,-7617
s21507-2744-03-08-17-48n.hea.csv,17:48:12 08/03/2744,17:40:12 11/03/2744,4313,616,-13
s21517-2801-12-27-12-35n.hea.csv,12:35:38 27/12/2801,22:57:38 03/01/2802,10703,1220,9371
s21521-2737-06-05-06-25n.hea.csv,06:25:19 05/06/2737,11:44:19 06/06/2737,1760,220,65
s21559-2764-07-16-15-04n.hea.csv,15:04:05 16/07/2764,08:54:05 19/07/2764,3951,656,386
s21561-2502-04-26-13-49n.hea.csv,13:49:05 26/04/2502,11:51:05 29/04/2502,4203,656,136
s21570-2932-05-16-17-50n.hea.csv,17:50:24 16/05/2932,18:06:24 17/05/2932,1457,168,75
s21584-2872-07-29-12-19n.hea.csv,12:19:46 29/07/2872,10:36:46 03/08/2872,7098,1196,3914
s21584-2872-08-03-12-00n.hea.csv,12:00:46 03/08/2872,16:41:46 04/08/2872,1722,288,11095
s21584-2872-08-04-19-26n.hea.csv,19:26:50 04/08/2872,16:37:50 07/08/2872,4152,464,12981
s21584-2872-08-07-16-29n.hea.csv,16:29:46 07/08/2872,13:20:46 11/08/2872,5572,924,17124
s21663-2838-03-09-10-42n.hea.csv,10:42:45 09/03/2838,14:16:45 14/03/2838,7415,1072,2462
s21663-2838-04-15-10-58n.hea.csv,10:58:26 15/04/2838,11:57:26 15/04/2838,60,8,55758
s21663-2838-04-15-16-54n.hea.csv,16:54:26 15/04/2838,19:18:26 15/04/2838,145,20,56114
s21681-3480-11-04-19-02n.hea.csv,19:02:22 04/11/3480,05:26:22 07/11/3480,3505,388,128
s21709-2984-07-29-08-21n.hea.csv,08:21:07 29/07/2984,19:02:07 29/07/2984,642,72,3826
s21709-2984-07-29-21-11n.hea.csv,21:11:07 29/07/2984,07:06:07 30/07/2984,596,64,4596
s21709-2984-07-30-06-21n.hea.csv,06:21:27 30/07/2984,20:36:27 30/07/2984,856,112,5146
s21709-2984-07-30-13-45n.hea.csv,13:45:21 30/07/2984,10:49:21 31/07/2984,1265,192,5590
s21709-2984-07-30-22-44n.hea.csv,22:44:27 30/07/2984,15:35:27 31/07/2984,1012,132,6129
s21709-2984-07-31-15-39n.hea.csv,15:39:21 31/07/2984,09:50:21 02/08/2984,2532,388,7144
s21709-2984-08-02-13-16n.hea.csv,13:16:27 02/08/2984,15:59:27 02/08/2984,164,24,9881
s21709-2984-08-04-13-16n.hea.csv,13:16:51 04/08/2984,12:41:51 05/08/2984,1406,232,12761
s21710-2964-06-04-13-03n.hea.csv,13:03:43 04/06/2964,07:54:43 09/06/2964,6892,752,78
s21734-3349-11-11-15-57n.hea.csv,15:57:58 11/11/3349,09:18:58 17/11/3349,8242,1004,1205700
s21734-3349-11-17-10-26n.hea.csv,10:26:58 17/11/3349,19:40:58 17/11/3349,555,68,1214009
s21766-3336-05-22-17-05n.hea.csv,17:05:59 22/05/3336,17:06:59 22/05/3336,2,4,-1512
s21766-3336-05-23-19-50n.hea.csv,19:50:59 23/05/3336,18:37:59 26/05/3336,4248,460,93
s21775-3360-08-07-21-59n.hea.csv,21:59:20 07/08/3360,00:41:20 08/08/3360,163,20,-262
s21775-3360-08-08-03-07n.hea.csv,03:07:20 08/08/3360,13:53:20 14/08/3360,9287,1152,46
s21775-3360-08-14-14-58n.hea.csv,14:58:20 14/08/3360,16:19:20 14/08/3360,82,12,9397
s21775-3360-08-14-18-01n.hea.csv,18:01:20 14/08/3360,23:46:20 22/08/3360,11866,1460,9580
s21775-3360-08-23-05-54n.hea.csv,05:54:20 23/08/3360,07:01:20 23/08/3360,68,12,21813
s21797-2603-02-10-18-44n.hea.csv,18:44:23 10/02/2603,08:59:23 11/02/2603,856,108,-2
s21797-2603-02-11-13-03n.hea.csv,13:03:23 11/02/2603,17:59:23 12/02/2603,1737,212,1097
s21797-2603-02-12-20-30n.hea.csv,20:30:23 12/02/2603,20:45:23 12/02/2603,16,4,2984
s21805-3388-07-07-02-16n.hea.csv,02:16:38 07/07/3388,09:53:38 07/07/3388,458,52,125
s21805-3388-07-07-11-49n.hea.csv,11:49:38 07/07/3388,15:08:38 07/07/3388,200,24,698
s21809-3302-11-07-11-42n.hea.csv,11:42:00 07/11/3302,10:45:00 08/11/3302,1384,240,213
s21809-3302-11-08-10-58n.hea.csv,10:58:00 08/11/3302,19:59:00 10/11/3302,3422,532,1609
s21811-2504-06-27-16-33n.hea.csv,16:33:10 27/06/2504,15:45:10 03/07/2504,8593,904,963
s21817-3128-08-14-00-37n.hea.csv,00:37:56 14/08/3128,12:52:56 17/08/3128,5056,496,72
s21817-3128-08-17-15-34n.hea.csv,15:34:56 17/08/3128,14:25:56 19/08/3128,2812,284,5289
s21845-3072-11-19-13-39n.hea.csv,13:39:17 19/11/3072,09:52:17 28/11/3072,12734,1560,25224
s21857-3138-11-02-18-08n.hea.csv,18:08:54 02/11/3138,08:16:54 09/11/3138,9489,1164,20184
s21873-2548-07-08-14-30n.hea.csv,14:30:45 08/07/2548,09:46:45 12/07/2548,5477,672,237
s21920-2538-09-06-12-00n.hea.csv,12:00:25 06/09/2538,13:54:25 06/09/2538,115,16,-1790
s21920-2538-09-06-23-35n.hea.csv,23:35:25 06/09/2538,23:35:25 06/09/2538,1,4,-1095
s21920-2538-09-07-18-59n.hea.csv,18:59:25 07/09/2538,13:48:25 08/09/2538,1130,144,69
s21920-2538-09-08-15-31n.hea.csv,15:31:25 08/09/2538,14:01:25 09/09/2538,1351,168,1301
s21920-2538-09-09-14-08n.hea.csv,14:08:22 09/09/2538,17:00:22 09/09/2538,173,24,2658
s21954-2634-03-15-10-42n.hea.csv,10:42:05 15/03/2634,14:06:05 15/03/2634,205,20,3662
s21974-2593-10-01-13-53n.hea.csv,13:53:45 01/10/2593,23:53:45 02/10/2593,2041,220,4990
s22017-3351-11-24-01-00n.hea.csv,01:00:18 24/11/3351,12:58:18 29/11/3351,7919,1132,161
s22018-2947-07-01-21-50n.hea.csv,21:50:49 01/07/2947,09:15:49 02/07/2947,686,76,136
s22018-2947-07-02-11-45n.hea.csv,11:45:49 02/07/2947,18:04:49 03/07/2947,1820,200,971
s22077-3335-08-25-15-08n.hea.csv,15:08:30 25/08/3335,13:54:30 01/09/3335,10007,1192,4230
s22077-3335-09-01-15-06n.hea.csv,15:06:30 01/09/3335,08:15:30 02/09/3335,1030,124,14308
s22086-2642-04-07-16-43n.hea.csv,16:43:02 07/04/2642,23:28:02 07/04/2642,406,60,270
s22122-2685-11-11-14-28n.hea.csv,14:28:30 11/11/2685,09:40:30 17/11/2685,8353,1392,158
s22130-3204-03-19-02-38n.hea.csv,02:38:17 19/03/3204,00:37:17 25/03/3204,8520,1060,172
s22134-3414-02-02-21-17n.hea.csv,21:17:51 02/02/3414,04:28:51 03/02/3414,432,64,590
s22134-3414-02-03-14-02n.hea.csv,14:02:51 03/02/3414,05:21:51 04/02/3414,920,132,1595
s22138-3238-11-06-13-36n.hea.csv,13:36:53 06/11/3238,16:54:53 06/11/3238,199,36,12
s22138-3238-11-06-17-59n.hea.csv,17:59:53 06/11/3238,15:31:53 07/11/3238,1293,236,275
s22156-3415-10-20-11-05n.hea.csv,11:05:00 20/10/3415,02:33:00 21/10/3415,929,120,1326
s22181-3240-11-02-13-11n.hea.csv,13:11:46 02/11/3240,21:31:46 02/11/3240,501,56,12962
s22181-3240-11-03-21-19n.hea.csv,21:19:46 03/11/3240,21:31:46 04/11/3240,1453,172,14890
s22200-2878-10-24-21-04n.hea.csv,21:04:00 24/10/2878,21:39:00 25/10/2878,1476,188,302397
s22218-3200-05-20-20-46n.hea.csv,20:46:56 20/05/3200,07:26:56 21/05/3200,641,96,17
s22218-3200-05-21-14-14n.hea.csv,14:14:56 21/05/3200,14:23:56 21/05/3200,10,4,1065
s22221-2758-10-08-13-35n.hea.csv,13:35:12 08/10/2758,09:56:12 13/10/2758,6982,852,6748
s22241-2997-11-05-03-41n.hea.csv,03:41:02 05/11/2997,18:04:02 05/11/2997,864,148,42
s22242-3413-03-16-10-43n.hea.csv,10:43:20 16/03/3413,16:28:20 18/03/3413,3226,548,1368
s22242-3413-03-18-16-38n.hea.csv,16:38:52 18/03/3413,14:38:52 24/03/3413,8521,1504,4603
s22281-3321-10-22-16-55n.hea.csv,16:55:14 22/10/3321,13:17:14 23/10/3321,1223,136,7310
s22281-3321-10-23-15-50n.hea.csv,15:50:14 23/10/3321,15:50:14 23/10/3321,1,4,8685
s22285-3104-05-18-15-42n.hea.csv,15:42:07 18/05/3104,10:17:07 23/05/3104,6876,1052,242
s22306-3287-09-19-16-49n.hea.csv,16:49:49 19/09/3287,17:43:49 23/09/3287,5815,964,177
s22322-2603-12-14-15-03n.hea.csv,15:03:15 14/12/2603,10:48:15 15/12/2603,1186,148,-7
s22322-2603-12-15-11-55n.hea.csv,11:55:15 15/12/2603,23:34:15 17/12/2603,3580,440,1245
s22322-2603-12-18-06-20n.hea.csv,06:20:15 18/12/2603,14:43:15 18/12/2603,504,64,5230
s22339-3424-03-18-14-46n.hea.csv,14:46:36 18/03/3424,06:54:36 19/03/3424,969,152,521
s22339-3424-03-19-10-48n.hea.csv,10:48:58 19/03/3424,20:57:58 21/03/3424,3490,592,1723
s22354-2785-08-16-12-58n.hea.csv,12:58:00 16/08/2785,21:09:00 18/08/2785,3372,420,625
s22354-2785-08-18-22-36n.hea.csv,22:36:00 18/08/2785,00:24:00 19/08/2785,109,16,4083
s22373-3299-10-27-07-51n.hea.csv,07:51:01 27/10/3299,14:28:01 27/10/3299,398,52,23001
s22373-3299-10-27-16-09n.hea.csv,16:09:01 27/10/3299,22:25:01 27/10/3299,377,48,23499
s22373-3299-10-28-00-53n.hea.csv,00:53:01 28/10/3299,09:39:01 29/10/3299,1967,236,24023
s22389-2977-11-26-12-32n.hea.csv,12:32:16 26/11/2977,07:10:16 03/12/2977,9759,1212,4
s22393-3068-11-25-16-03n.hea.csv,16:03:41 25/11/3068,10:57:41 30/11/3068,6895,1156,67
s22401-2910-02-11-11-43n.hea.csv,11:43:25 11/02/2910,11:47:25 11/02/2910,5,4,133
s22401-2910-02-11-15-28n.hea.csv,15:28:25 11/02/2910,14:39:25 12/02/2910,1392,232,358
s22414-3135-08-07-02-04n.hea.csv,02:04:54 07/08/3135,09:17:54 07/08/3135,434,76,43981
s22414-3135-08-07-10-09n.hea.csv,10:09:34 07/08/3135,13:01:34 07/08/3135,173,28,44466
s22429-2960-09-12-17-06n.hea.csv,17:06:00 12/09/2960,16:41:00 15/09/2960,4296,668,472
s22448-3061-11-14-13-14n.hea.csv,13:14:05 14/11/3061,12:59:05 22/11/3061,11506,1904,172
s22448-3061-11-23-09-14n.hea.csv,09:14:48 23/11/3061,12:52:48 25/11/3061,3099,344,12892
s22448-3061-11-25-13-09n.hea.csv,13:09:46 25/11/3061,12:33:46 29/11/3061,5725,640,16007
s22466-2747-06-07-14-36n.hea.csv,14:36:25 07/06/2747,12:37:25 08/06/2747,1322,224,54
s22466-2747-06-08-16-26n.hea.csv,16:26:25 08/06/2747,07:01:25 13/06/2747,6636,1100,1604
s22491-3280-04-02-06-48n.hea.csv,06:48:39 02/04/3280,10:30:39 11/04/3280,13183,1636,4
s22491-3280-04-15-11-38n.hea.csv,11:38:39 15/04/3280,11:50:39 15/04/3280,13,4,19014
s22496-3279-09-03-01-51n.hea.csv,01:51:58 03/09/3279,16:58:58 03/09/3279,908,104,273
s22499-3321-08-21-14-41n.hea.csv,14:41:53 21/08/3321,21:01:53 21/08/3321,381,56,398
s22499-3321-08-21-23-26n.hea.csv,23:26:53 21/08/3321,17:05:53 22/08/3321,1060,156,923
s22499-3321-08-22-18-43n.hea.csv,18:43:53 22/08/3321,03:06:53 26/08/3321,4824,712,2080
s22508-2769-07-25-09-58n.hea.csv,09:58:07 25/07/2769,20:41:07 29/07/2769,6404,1060,67
s22537-3107-04-26-01-24n.hea.csv,01:24:48 26/04/3107,07:49:48 26/04/3107,386,64,268
s22537-3107-04-26-12-03n.hea.csv,12:03:48 26/04/3107,11:20:48 29/04/3107,4278,676,907
s22603-2693-02-27-12-15n.hea.csv,12:15:06 27/02/2693,19:38:06 01/03/2693,3324,440,103
s22606-2573-08-13-19-07n.hea.csv,19:07:31 13/08/2573,15:59:31 16/08/2573,4133,460,113
s22642-2789-05-04-16-02n.hea.csv,16:02:09 04/05/2789,14:57:09 08/05/2789,5696,948,155
s22657-3486-08-26-13-09n.hea.csv,13:09:09 26/08/3486,13:09:09 02/09/3486,10081,1356,56
s22657-3486-09-02-14-40n.hea.csv,14:40:09 02/09/3486,11:46:09 15/09/3486,18547,2468,10227
s22657-3486-09-15-13-47n.hea.csv,13:47:09 15/09/3486,16:19:09 16/09/3486,1593,212,28894
s22657-3486-09-16-18-01n.hea.csv,18:01:09 16/09/3486,01:17:09 18/09/3486,1877,248,30588
s22664-3047-02-11-14-05n.hea.csv,14:05:15 11/02/3047,05:22:15 12/02/3047,918,116,6967
s22669-3376-09-28-12-39n.hea.csv,12:39:31 28/09/3376,18:13:31 30/09/3376,3215,388,93
s22673-2980-04-13-14-27n.hea.csv,14:27:25 13/04/2980,12:53:25 20/04/2980,9987,1540,1320
s22687-2637-11-01-14-42n.hea.csv,14:42:00 01/11/2637,10:38:00 02/11/2637,1197,196,235
s22731-3154-09-06-17-54n.hea.csv,17:54:18 06/09/3154,14:01:18 07/09/3154,1208,140,108
s22731-3154-09-07-14-08n.hea.csv,14:08:25 07/09/3154,12:01:25 13/09/3154,8514,956,1322
s22766-3472-05-28-16-22n.hea.csv,16:22:16 28/05/3472,16:43:16 31/05/3472,4342,632,194
s22801-2918-02-03-16-00n.hea.csv,16:00:54 03/02/2918,16:26:54 10/02/2918,10107,1084,-21823
s22801-2918-02-19-11-37n.hea.csv,11:37:11 19/02/2918,17:35:11 28/02/2918,13319,1668,954
s22801-2918-02-28-19-45n.hea.csv,19:45:11 28/02/2918,10:31:11 03/03/2918,3767,468,14402
s22801-2918-03-07-09-05n.hea.csv,09:05:11 07/03/2918,10:52:11 14/03/2918,10188,1216,23842
s22809-2752-07-13-02-00n.hea.csv,02:00:51 13/07/2752,14:44:51 13/07/2752,765,88,51
s22809-2752-07-13-15-54n.hea.csv,15:54:51 13/07/2752,15:58:51 14/07/2752,1445,164,885
s22859-3395-05-22-12-19n.hea.csv,12:19:11 22/05/3395,14:15:11 26/05/3395,5877,720,75
s22879-3086-04-06-14-44n.hea.csv,14:44:22 06/04/3086,14:39:22 07/04/3086,1436,248,228
s22888-2789-06-23-12-19n.hea.csv,12:19:55 23/06/2789,00:15:55 24/06/2789,717,80,657397
s22888-2789-06-24-04-09n.hea.csv,04:09:55 24/06/2789,06:31:55 24/06/2789,143,16,658347
s22908-2663-03-26-19-18n.hea.csv,19:18:04 26/03/2663,13:54:04 27/03/2663,1117,192,539
s22937-2721-05-16-11-04n.hea.csv,11:04:08 16/05/2721,13:56:08 17/05/2721,1613,272,127
s22956-3070-07-19-19-07n.hea.csv,19:07:54 19/07/3070,03:00:54 20/07/3070,474,88,54
s22980-3184-08-15-17-43n.hea.csv,17:43:00 15/08/3184,09:19:00 21/08/3184,8137,1004,113
s22983-3149-03-24-16-02n.hea.csv,16:02:07 24/03/3149,10:41:07 29/03/3149,6880,1144,1677
s23001-2831-10-16-08-10n.hea.csv,08:10:46 16/10/2831,17:14:46 17/10/2831,1985,224,35
s23015-3045-04-18-16-29n.hea.csv,16:29:36 18/04/3045,14:56:36 21/04/3045,4228,720,79
s23020-2978-05-28-14-18n.hea.csv,14:18:52 28/05/2978,06:58:52 29/05/2978,1001,168,2747
s23020-2978-05-29-10-35n.hea.csv,10:35:52 29/05/2978,00:05:52 30/05/2978,811,136,3964
s23020-2978-05-31-21-30n.hea.csv,21:30:52 31/05/2978,14:22:52 01/06/2978,1013,172,7499
s23020-2978-06-01-16-13n.hea.csv,16:13:52 01/06/2978,14:55:52 08/06/2978,10003,1676,8622
s23028-2616-08-14-18-49n.hea.csv,18:49:13 14/08/2616,20:08:13 14/08/2616,80,12,1307
s23028-2616-08-15-03-29n.hea.csv,03:29:24 15/08/2616,03:32:24 15/08/2616,4,4,1827
s23028-2616-08-16-06-36n.hea.csv,06:36:24 16/08/2616,11:19:24 20/08/2616,6044,708,3454
s23047-2557-04-17-07-14n.hea.csv,07:14:45 17/04/2557,14:15:45 19/04/2557,3302,372,67
s23048-3000-06-06-12-20n.hea.csv,12:20:36 06/06/3000,22:17:36 07/06/3000,2038,224,826
s23060-3233-11-28-11-10n.hea.csv,11:10:39 28/11/3233,11:56:39 29/11/3233,1487,184,59
s23092-3451-06-09-12-13n.hea.csv,12:13:48 09/06/3451,10:47:48 12/06/3451,4235,708,154
s23097-3185-01-24-12-34n.hea.csv,12:34:31 24/01/3185,15:16:31 24/01/3185,163,28,7071
s23097-3185-01-24-17-03n.hea.csv,17:03:31 24/01/3185,09:49:31 01/02/3185,11087,1704,7340
s23097-3185-02-01-18-20n.hea.csv,18:20:49 01/02/3185,04:28:49 07/02/3185,7809,1284,18937
s23097-3185-02-07-14-03n.hea.csv,14:03:11 07/02/3185,05:21:11 08/02/3185,919,140,27320
